Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,JobLevel_1,JobLevel_2,JobLevel_3,JobLevel_4,JobLevel_5,JobLevel_6,JobLevel_7,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No
1.3846283,-1.2725476,-0.78172135,2.0,3.0,1.3286177,2.0,2.0,1.4135021,-0.6104036,0.61130166,1.0034835,0.0,3.0,0.0,1.3286016,2.1032965,2.0,0.56763566,1.0652558,0.1190199,-1.2514043,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1.6780968,-1.3615195,0.6183889,3.0,0.0,0.5850162,3.0,3.0,1.4106183,-0.28254098,1.380675,0.80034095,0.0,3.0,0.0,1.5076599,-0.4973106,1.0,1.6901983,1.0652558,1.0046619,1.2398113,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.4590358,0.31421828,-1.1625849,1.0,3.0,-0.1723244,2.0,4.0,1.6237785,0.35007903,0.115535975,0.3141729,0.0,2.0,1.0,1.6147897,-0.4973106,1.0,0.8601554,1.2288766,1.6710874,1.2398113,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.6057394,-1.108039,1.1405895,3.0,2.0,0.7502786,2.0,2.0,1.1457925,-0.68604004,0.115535975,0.3141729,0.0,3.0,1.0,0.96160966,-1.5862546,3.0,0.8601554,1.0652558,1.6710874,-0.7479721,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.22746,-0.8882081,1.2157832,0.0,0.0,1.2690057,2.0,3.0,-1.1720891,1.5334399,-1.5741508,0.009475266,0.0,2.0,0.0,-0.5892252,-0.4973106,2.0,-0.07883997,0.10378866,0.1190199,-0.30453438,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-1.1121324,-0.50712514,1.4267355,2.0,1.0,0.8062558,3.0,4.0,-0.93437916,1.2219034,-0.6070087,-1.187889,0.0,2.0,2.0,-0.37829578,0.37409928,2.0,0.38574705,0.66730434,0.1190199,0.39257398,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.5812141,-0.26049635,-0.78172135,2.0,0.0,0.6947409,1.0,3.0,-0.78168905,0.22144145,-0.6070087,-0.7445088,0.0,1.0,0.0,-1.3131655,-0.4973106,1.0,-0.6863266,-0.27488256,0.1190199,-0.30453438,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.33058846,0.27070296,-0.78172135,3.0,1.0,-1.3010572,2.0,4.0,0.5527723,-0.9802133,1.6667483,-0.7445088,0.0,3.0,0.0,1.1939834,-1.5862546,2.0,-1.045198,-1.2294968,-0.7094435,-1.2514043,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.5569854,-0.56213886,0.80855805,2.0,2.0,-0.60747755,2.0,4.0,-1.1353995,1.3261559,-0.6070087,1.188288,0.0,1.0,0.0,-0.37829578,-1.5862546,2.0,0.38574705,0.66730434,0.1190199,0.65216696,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.14785387,0.7240853,0.16278525,3.0,2.0,0.42394152,1.0,1.0,-0.6058497,-0.6439342,1.5363357,1.803935,1.0,2.0,0.0,0.3118286,1.0432752,2.0,0.17097828,0.10378866,-0.7094435,0.07654588,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-0.66496944,0.6079368,-0.78172135,2.0,1.0,0.21616194,2.0,2.0,-0.8685596,-1.2054154,-0.6070087,1.188288,0.0,4.0,1.0,-1.5846877,0.37409928,2.0,-1.045198,-1.2294968,-0.7094435,-1.2514043,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.59171915,-0.8841608,-0.9682561,3.0,0.0,-0.5240636,1.0,3.0,0.5415621,-1.4904369,0.115535975,0.80034095,0.0,1.0,0.0,0.3118286,0.37409928,2.0,0.72374934,1.0652558,-0.7094435,1.0669487,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.6057394,-0.7309665,1.3586584,4.0,1.0,0.91949636,2.0,3.0,1.6409149,0.9143092,0.61130166,2.0612998,1.0,3.0,1.0,2.0498157,2.1032965,2.0,0.9810349,1.2288766,1.2423108,1.0669487,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.053335313,0.97334075,1.3586584,2.0,1.0,-0.12592845,3.0,2.0,1.2714446,0.9589629,1.5363357,1.0034835,0.0,2.0,1.0,0.3118286,2.1032965,1.0,0.56763566,1.0652558,1.5585293,-0.30453438,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.6780968,-1.3325897,-0.9682561,1.0,3.0,-0.68937606,0.0,3.0,1.7256519,-0.6429547,0.9445196,0.009475266,0.0,4.0,1.0,1.450645,1.6058325,2.0,1.6901983,1.3759105,1.8441776,1.6722604,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.053335313,-1.5921246,-0.9682561,3.0,0.0,0.26732418,1.0,4.0,0.005227142,0.36778542,-1.5741508,0.009475266,0.0,3.0,0.0,-0.37829578,-0.4973106,3.0,0.17097828,0.41462937,0.1190199,0.39257398,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4506506,-0.97477657,-0.6031532,2.0,2.0,-1.373089,2.0,4.0,-1.165047,-1.2525438,1.7784271,1.803935,1.0,3.0,0.0,-1.0567145,1.0432752,2.0,-1.045198,-1.2294968,-0.7094435,-1.2514043,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9210068,0.30694818,0.16278525,3.0,1.0,-0.39581314,1.0,3.0,0.22070454,0.8362497,-0.6070087,-0.34451184,0.0,4.0,1.0,0.8738164,-0.4973106,2.0,1.4348376,1.5096048,1.2423108,1.7955868,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.4192052,-1.6692166,0.16278525,2.0,3.0,0.6947409,2.0,4.0,1.736492,0.53058743,0.115535975,-0.34451184,0.0,3.0,0.0,1.3286016,0.37409928,1.0,0.38574705,-1.2294968,0.1190199,0.07654588,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.5569854,-1.5958968,0.28877005,0.0,3.0,-1.4087963,1.0,2.0,0.8207023,0.09238934,-0.6070087,0.009475266,0.0,1.0,2.0,-0.182656,-0.4973106,2.0,0.56763566,1.0652558,0.1190199,1.0669487,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.8856204,0.0013499002,-1.1625849,0.0,0.0,-0.35215193,1.0,3.0,-1.3184942,1.5763081,-0.6070087,-0.34451184,0.0,3.0,2.0,-0.5892252,1.6058325,2.0,0.17097828,0.10378866,0.1190199,0.07654588,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.5569854,-0.9847883,1.4927974,1.0,3.0,-0.031214695,1.0,4.0,-1.0826219,0.46442422,-0.6070087,1.935878,1.0,2.0,0.0,-1.5846877,0.37409928,1.0,-1.045198,-1.2294968,0.1190199,-1.2514043,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7587364,0.085187145,1.7395418,2.0,1.0,-0.07889216,3.0,3.0,-0.062407825,0.6234597,0.9445196,-0.7445088,0.0,4.0,0.0,1.1210631,-0.4973106,2.0,-0.36439893,-0.27488256,0.1190199,-0.30453438,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
-1.1121324,0.14882432,0.9814662,1.0,3.0,1.2690057,2.0,2.0,-1.2058532,-1.2623599,-0.6070087,-0.34451184,0.0,1.0,1.0,-1.5846877,0.37409928,0.0,-1.045198,-1.2294968,-0.7094435,-1.2514043,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.053335313,-0.55159193,0.28877005,3.0,0.0,-0.96558785,2.0,3.0,0.37704208,-1.111824,0.61130166,0.5734312,0.0,3.0,0.0,0.3118286,1.0432752,2.0,0.17097828,-0.27488256,-0.7094435,0.39257398,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.5327288,0.59790283,1.4927974,3.0,0.0,-0.35215193,2.0,1.0,1.1152912,-0.83347964,1.380675,-0.34451184,0.0,2.0,0.0,0.8738164,-0.4973106,1.0,-0.6863266,-0.27488256,0.66237974,-0.30453438,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.3846283,-1.0386629,0.16278525,3.0,3.0,1.2097721,2.0,4.0,-1.2804042,0.9186336,0.61130166,1.803935,1.0,2.0,2.0,0.3118286,1.0432752,2.0,-0.07883997,-0.27488256,-0.7094435,0.07654588,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.7587364,-0.7823468,0.28877005,3.0,2.0,0.42394152,1.0,3.0,0.11521301,-0.76914907,-0.6070087,-1.187889,0.0,2.0,1.0,0.16248257,0.37409928,3.0,0.8601554,1.0652558,-0.7094435,-1.2514043,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.22746,-1.5656836,-0.6031532,0.0,2.0,-0.96558785,2.0,2.0,-0.6574152,0.2259001,-0.6070087,-0.34451184,0.0,3.0,0.0,-1.0567145,0.37409928,0.0,-0.36439893,-0.27488256,0.1190199,-0.30453438,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.59171915,0.8724424,-0.9682561,4.0,1.0,0.91949636,2.0,1.0,1.5963929,-0.8701182,1.5363357,0.5734312,0.0,2.0,1.0,1.3910421,-0.4973106,2.0,1.6324238,2.1313543,1.9726491,1.2398113,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.14233193,-0.38064763,1.3586584,1.0,2.0,1.1509233,2.0,2.0,0.3781094,0.55177563,-1.5741508,-0.34451184,0.0,1.0,1.0,-0.0023724062,-0.4973106,3.0,0.56763566,1.0652558,-0.7094435,1.0669487,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.2335289,1.4499465,-0.43274242,3.0,0.0,1.2097721,2.0,3.0,0.50472635,1.2121942,0.115535975,0.009475266,0.0,2.0,1.0,1.2630284,-2.8471665,1.0,-0.36439893,-0.27488256,0.1190199,-0.30453438,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.14233193,-0.7206509,1.7395418,3.0,1.0,0.26732418,2.0,3.0,0.09886646,1.3533785,-0.6070087,-0.7445088,0.0,2.0,1.0,0.8738164,0.37409928,2.0,1.4348376,1.9504489,1.4196571,1.0669487,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.053335313,-0.38064763,1.7395418,2.0,1.0,-1.1543734,3.0,3.0,-0.6058497,1.584126,-0.6070087,0.80034095,0.0,4.0,2.0,0.3118286,0.37409928,1.0,0.9810349,1.3759105,1.5585293,1.2398113,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.59171915,-1.0087717,-0.43274242,2.0,1.0,0.5850162,3.0,2.0,0.55477524,0.5577047,0.61130166,-0.7445088,0.0,1.0,0.0,0.44597757,0.37409928,0.0,-0.36439893,-0.27488256,0.1190199,-0.30453438,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-1.34411,0.8210512,-0.78172135,3.0,2.0,-1.0796243,1.0,4.0,-0.8700523,-1.111824,-1.5741508,-1.187889,0.0,2.0,1.0,-1.5846877,1.6058325,2.0,-1.4415442,-1.2294968,-0.7094435,-1.2514043,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.5569854,1.1381717,0.6183889,1.0,3.0,-1.1543734,1.0,2.0,-0.3378735,1.4246818,0.9445196,-0.34451184,0.0,1.0,1.0,0.3118286,-0.4973106,2.0,-0.07883997,0.10378866,-0.7094435,0.07654588,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.3094717,-1.3672957,0.16278525,2.0,2.0,-0.6486088,2.0,3.0,1.7320734,1.0035839,0.9445196,0.5734312,0.0,3.0,1.0,1.665265,-0.4973106,2.0,-1.045198,-1.2294968,-0.7094435,-1.2514043,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.7015958,1.0672574,-0.9682561,2.0,2.0,0.6947409,1.0,1.0,-0.31781167,-1.327262,-0.6070087,-0.7445088,0.0,2.0,0.0,-0.37829578,-0.4973106,0.0,-0.07883997,-1.2294968,-1.8618091,-1.8128976,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.2432354,0.20591302,-0.9682561,3.0,0.0,-0.72979265,2.0,4.0,-0.61498964,-1.299948,1.9616147,1.5165346,0.0,4.0,0.0,-0.0023724062,1.6058325,1.0,1.1874342,0.66730434,0.1190199,-0.30453438,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.4506506,-1.4363725,-1.7907946,0.0,1.0,0.31901634,0.0,4.0,0.6207511,1.7293162,0.61130166,-2.1966703,0.0,4.0,0.0,0.3118286,0.37409928,2.0,-0.6863266,-0.7198131,-0.7094435,-0.30453438,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.043434795,-0.8313711,0.80855805,0.0,2.0,-1.4796187,3.0,3.0,-0.7070763,-1.3287021,-1.5741508,-0.34451184,0.0,3.0,0.0,-1.0567145,-0.4973106,2.0,1.2768617,-0.27488256,0.1190199,-1.2514043,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0005497,-0.68132883,-1.5739963,0.0,3.0,0.97674507,2.0,1.0,-0.90558034,-1.021108,1.9616147,0.80034095,0.0,1.0,0.0,-0.0023724062,-0.4973106,1.0,-0.36439893,-1.2294968,0.1190199,0.07654588,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.5062045,0.8956471,-2.0148144,0.0,2.0,1.2690057,2.0,2.0,-1.3917471,0.08387246,0.61130166,-2.1966703,0.0,3.0,0.0,-1.3131655,1.6058325,1.0,-1.045198,-0.7198131,0.66237974,1.5397618,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.14785387,1.4391719,0.16278525,3.0,0.0,0.8062558,0.0,3.0,-0.29792193,-1.3570132,0.115535975,0.3141729,0.0,3.0,0.0,-0.5892252,0.37409928,1.0,-1.4415442,-0.7198131,-0.7094435,1.2398113,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.053335313,1.3452356,1.1405895,3.0,3.0,0.91949636,1.0,1.0,-0.71464497,-1.1302407,-0.6070087,-0.34451184,0.0,3.0,0.0,-0.5892252,2.1032965,1.0,-0.6863266,-0.27488256,0.66237974,-1.2514043,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.14785387,1.3291949,1.0625777,2.0,3.0,1.0924652,1.0,2.0,1.2913857,1.1059169,-0.6070087,1.0034835,0.0,3.0,1.0,-0.5892252,-0.4973106,2.0,-1.4415442,-0.27488256,0.66237974,-1.2514043,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.6057394,-0.13338546,-1.5739963,3.0,0.0,-0.12592845,1.0,3.0,0.90064365,-0.96199906,0.115535975,-1.187889,1.0,3.0,0.0,0.16248257,-0.4973106,1.0,-1.4415442,-0.27488256,-0.7094435,1.3963728,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.24019937,-0.5431433,-0.2706972,2.0,1.0,1.1509233,1.0,1.0,-0.56104225,0.6622443,-0.6070087,0.009475266,0.0,2.0,1.0,-0.0023724062,0.37409928,2.0,1.0893878,-0.27488256,-0.7094435,0.8733136,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.053335313,-1.5372864,1.6802505,4.0,2.0,0.5850162,3.0,2.0,-0.9552474,1.4003749,-0.6070087,-0.34451184,0.0,3.0,0.0,-0.5892252,-0.4973106,2.0,0.17097828,-0.27488256,-1.8618091,-1.2514043,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.053335313,-0.24945654,-0.6031532,4.0,2.0,-1.4087963,3.0,1.0,-1.1027908,1.6076059,1.380675,0.009475266,0.0,3.0,1.0,-1.3131655,-0.4973106,2.0,-0.6863266,-1.2294968,-0.7094435,-0.7479721,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.1121324,1.2652168,1.2884026,2.0,1.0,-1.5496815,2.0,3.0,-1.3117464,0.3000771,1.1893826,1.0034835,0.0,2.0,0.0,-0.5892252,0.37409928,3.0,-0.07883997,1.3759105,1.9127266,0.39257398,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
